profile_id,profile_family,source_session_date,source_start,source_end,freeze_time,allocation_method,atr_reference_time,atr_value,bin_ratio,bin_size_raw,bin_size_rounded,bin_index,bin_low,bin_high,bin_center,profile_weight,weight_share,cumulative_weight_share,is_poc,source_bar_count,source_row_ids,source_total_volume,allocated_total_volume,code_sha,data_partition
ee82b4a07a499e59e95a,midnight,2025-01-08,2025-01-08T00:00:00-05:00,2025-01-08T09:30:00-05:00,2025-01-08T09:30:00-05:00,tpo_range_occupancy,2025-01-08T00:00:00-05:00,4,0.10,0.40,0.50,41992,20996.00,20996.50,20996.250,1,0.01666666666666666666666666667,0.01666666666666666666666666667,false,60,SYN-midnight-S000|SYN-midnight-S001|SYN-midnight-S002|SYN-midnight-S003|SYN-midnight-S004|SYN-midnight-S005|SYN-midnight-S006|SYN-midnight-S007|SYN-midnight-S008|SYN-midnight-S009|SYN-midnight-S010|SYN-midnight-S011|SYN-midnight-S012|SYN-midnight-S013|SYN-midnight-S014|SYN-midnight-S015|SYN-midnight-S016|SYN-midnight-S017|SYN-midnight-S018|SYN-midnight-S019|SYN-midnight-S020|SYN-midnight-S021|SYN-midnight-S022|SYN-midnight-S023|SYN-midnight-S024|SYN-midnight-S025|SYN-midnight-S026|SYN-midnight-S027|SYN-midnight-S028|SYN-midnight-S029|SYN-midnight-S030|SYN-midnight-S031|SYN-midnight-S032|SYN-midnight-S033|SYN-midnight-S034|SYN-midnight-S035|SYN-midnight-S036|SYN-midnight-S037|SYN-midnight-S038|SYN-midnight-S039|SYN-midnight-S040|SYN-midnight-S041|SYN-midnight-S042|SYN-midnight-S043|SYN-midnight-S044|SYN-midnight-S045|SYN-midnight-S046|SYN-midnight-S047|SYN-midnight-S048|SYN-midnight-S049|SYN-midnight-S050|SYN-midnight-S051|SYN-midnight-S052|SYN-midnight-S053|SYN-midnight-S054|SYN-midnight-S055|SYN-midnight-S056|SYN-midnight-S057|SYN-midnight-S058|SYN-midnight-S059,600,0,UNCOMMITTED,synthetic
ee82b4a07a499e59e95a,midnight,2025-01-08,2025-01-08T00:00:00-05:00,2025-01-08T09:30:00-05:00,2025-01-08T09:30:00-05:00,tpo_range_occupancy,2025-01-08T00:00:00-05:00,4,0.10,0.40,0.50,41993,20996.50,20997.00,20996.750,1,0.01666666666666666666666666667,0.03333333333333333333333333334,false,60,SYN-midnight-S000|SYN-midnight-S001|SYN-midnight-S002|SYN-midnight-S003|SYN-midnight-S004|SYN-midnight-S005|SYN-midnight-S006|SYN-midnight-S007|SYN-midnight-S008|SYN-midnight-S009|SYN-midnight-S010|SYN-midnight-S011|SYN-midnight-S012|SYN-midnight-S013|SYN-midnight-S014|SYN-midnight-S015|SYN-midnight-S016|SYN-midnight-S017|SYN-midnight-S018|SYN-midnight-S019|SYN-midnight-S020|SYN-midnight-S021|SYN-midnight-S022|SYN-midnight-S023|SYN-midnight-S024|SYN-midnight-S025|SYN-midnight-S026|SYN-midnight-S027|SYN-midnight-S028|SYN-midnight-S029|SYN-midnight-S030|SYN-midnight-S031|SYN-midnight-S032|SYN-midnight-S033|SYN-midnight-S034|SYN-midnight-S035|SYN-midnight-S036|SYN-midnight-S037|SYN-midnight-S038|SYN-midnight-S039|SYN-midnight-S040|SYN-midnight-S041|SYN-midnight-S042|SYN-midnight-S043|SYN-midnight-S044|SYN-midnight-S045|SYN-midnight-S046|SYN-midnight-S047|SYN-midnight-S048|SYN-midnight-S049|SYN-midnight-S050|SYN-midnight-S051|SYN-midnight-S052|SYN-midnight-S053|SYN-midnight-S054|SYN-midnight-S055|SYN-midnight-S056|SYN-midnight-S057|SYN-midnight-S058|SYN-midnight-S059,600,0,UNCOMMITTED,synthetic
ee82b4a07a499e59e95a,midnight,2025-01-08,2025-01-08T00:00:00-05:00,2025-01-08T09:30:00-05:00,2025-01-08T09:30:00-05:00,tpo_range_occupancy,2025-01-08T00:00:00-05:00,4,0.10,0.40,0.50,41994,20997.00,20997.50,20997.250,1,0.01666666666666666666666666667,0.05000000000000000000000000001,false,60,SYN-midnight-S000|SYN-midnight-S001|SYN-midnight-S002|SYN-midnight-S003|SYN-midnight-S004|SYN-midnight-S005|SYN-midnight-S006|SYN-midnight-S007|SYN-midnight-S008|SYN-midnight-S009|SYN-midnight-S010|SYN-midnight-S011|SYN-midnight-S012|SYN-midnight-S013|SYN-midnight-S014|SYN-midnight-S015|SYN-midnight-S016|SYN-midnight-S017|SYN-midnight-S018|SYN-midnight-S019|SYN-midnight-S020|SYN-midnight-S021|SYN-midnight-S022|SYN-midnight-S023|SYN-midnight-S024|SYN-midnight-S025|SYN-midnight-S026|SYN-midnight-S027|SYN-midnight-S028|SYN-midnight-S029|SYN-midnight-S030|SYN-midnight-S031|SYN-midnight-S032|SYN-midnight-S033|SYN-midnight-S034|SYN-midnight-S035|SYN-midnight-S036|SYN-midnight-S037|SYN-midnight-S038|SYN-midnight-S039|SYN-midnight-S040|SYN-midnight-S041|SYN-midnight-S042|SYN-midnight-S043|SYN-midnight-S044|SYN-midnight-S045|SYN-midnight-S046|SYN-midnight-S047|SYN-midnight-S048|SYN-midnight-S049|SYN-midnight-S050|SYN-midnight-S051|SYN-midnight-S052|SYN-midnight-S053|SYN-midnight-S054|SYN-midnight-S055|SYN-midnight-S056|SYN-midnight-S057|SYN-midnight-S058|SYN-midnight-S059,600,0,UNCOMMITTED,synthetic
ee82b4a07a499e59e95a,midnight,2025-01-08,2025-01-08T00:00:00-05:00,2025-01-08T09:30:00-05:00,2025-01-08T09:30:00-05:00,tpo_range_occupancy,2025-01-08T00:00:00-05:00,4,0.10,0.40,0.50,41996,20998.00,20998.50,20998.250,1,0.01666666666666666666666666667,0.06666666666666666666666666668,false,60,SYN-midnight-S000|SYN-midnight-S001|SYN-midnight-S002|SYN-midnight-S003|SYN-midnight-S004|SYN-midnight-S005|SYN-midnight-S006|SYN-midnight-S007|SYN-midnight-S008|SYN-midnight-S009|SYN-midnight-S010|SYN-midnight-S011|SYN-midnight-S012|SYN-midnight-S013|SYN-midnight-S014|SYN-midnight-S015|SYN-midnight-S016|SYN-midnight-S017|SYN-midnight-S018|SYN-midnight-S019|SYN-midnight-S020|SYN-midnight-S021|SYN-midnight-S022|SYN-midnight-S023|SYN-midnight-S024|SYN-midnight-S025|SYN-midnight-S026|SYN-midnight-S027|SYN-midnight-S028|SYN-midnight-S029|SYN-midnight-S030|SYN-midnight-S031|SYN-midnight-S032|SYN-midnight-S033|SYN-midnight-S034|SYN-midnight-S035|SYN-midnight-S036|SYN-midnight-S037|SYN-midnight-S038|SYN-midnight-S039|SYN-midnight-S040|SYN-midnight-S041|SYN-midnight-S042|SYN-midnight-S043|SYN-midnight-S044|SYN-midnight-S045|SYN-midnight-S046|SYN-midnight-S047|SYN-midnight-S048|SYN-midnight-S049|SYN-midnight-S050|SYN-midnight-S051|SYN-midnight-S052|SYN-midnight-S053|SYN-midnight-S054|SYN-midnight-S055|SYN-midnight-S056|SYN-midnight-S057|SYN-midnight-S058|SYN-midnight-S059,600,0,UNCOMMITTED,synthetic
ee82b4a07a499e59e95a,midnight,2025-01-08,2025-01-08T00:00:00-05:00,2025-01-08T09:30:00-05:00,2025-01-08T09:30:00-05:00,tpo_range_occupancy,2025-01-08T00:00:00-05:00,4,0.10,0.40,0.50,41997,20998.50,20999.00,20998.750,1,0.01666666666666666666666666667,0.08333333333333333333333333335,false,60,SYN-midnight-S000|SYN-midnight-S001|SYN-midnight-S002|SYN-midnight-S003|SYN-midnight-S004|SYN-midnight-S005|SYN-midnight-S006|SYN-midnight-S007|SYN-midnight-S008|SYN-midnight-S009|SYN-midnight-S010|SYN-midnight-S011|SYN-midnight-S012|SYN-midnight-S013|SYN-midnight-S014|SYN-midnight-S015|SYN-midnight-S016|SYN-midnight-S017|SYN-midnight-S018|SYN-midnight-S019|SYN-midnight-S020|SYN-midnight-S021|SYN-midnight-S022|SYN-midnight-S023|SYN-midnight-S024|SYN-midnight-S025|SYN-midnight-S026|SYN-midnight-S027|SYN-midnight-S028|SYN-midnight-S029|SYN-midnight-S030|SYN-midnight-S031|SYN-midnight-S032|SYN-midnight-S033|SYN-midnight-S034|SYN-midnight-S035|SYN-midnight-S036|SYN-midnight-S037|SYN-midnight-S038|SYN-midnight-S039|SYN-midnight-S040|SYN-midnight-S041|SYN-midnight-S042|SYN-midnight-S043|SYN-midnight-S044|SYN-midnight-S045|SYN-midnight-S046|SYN-midnight-S047|SYN-midnight-S048|SYN-midnight-S049|SYN-midnight-S050|SYN-midnight-S051|SYN-midnight-S052|SYN-midnight-S053|SYN-midnight-S054|SYN-midnight-S055|SYN-midnight-S056|SYN-midnight-S057|SYN-midnight-S058|SYN-midnight-S059,600,0,UNCOMMITTED,synthetic
ee82b4a07a499e59e95a,midnight,2025-01-08,2025-01-08T00:00:00-05:00,2025-01-08T09:30:00-05:00,2025-01-08T09:30:00-05:00,tpo_range_occupancy,2025-01-08T00:00:00-05:00,4,0.10,0.40,0.50,41998,20999.00,20999.50,20999.250,1,0.01666666666666666666666666667,0.1000000000000000000000000000,false,60,SYN-midnight-S000|SYN-midnight-S001|SYN-midnight-S002|SYN-midnight-S003|SYN-midnight-S004|SYN-midnight-S005|SYN-midnight-S006|SYN-midnight-S007|SYN-midnight-S008|SYN-midnight-S009|SYN-midnight-S010|SYN-midnight-S011|SYN-midnight-S012|SYN-midnight-S013|SYN-midnight-S014|SYN-midnight-S015|SYN-midnight-S016|SYN-midnight-S017|SYN-midnight-S018|SYN-midnight-S019|SYN-midnight-S020|SYN-midnight-S021|SYN-midnight-S022|SYN-midnight-S023|SYN-midnight-S024|SYN-midnight-S025|SYN-midnight-S026|SYN-midnight-S027|SYN-midnight-S028|SYN-midnight-S029|SYN-midnight-S030|SYN-midnight-S031|SYN-midnight-S032|SYN-midnight-S033|SYN-midnight-S034|SYN-midnight-S035|SYN-midnight-S036|SYN-midnight-S037|SYN-midnight-S038|SYN-midnight-S039|SYN-midnight-S040|SYN-midnight-S041|SYN-midnight-S042|SYN-midnight-S043|SYN-midnight-S044|SYN-midnight-S045|SYN-midnight-S046|SYN-midnight-S047|SYN-midnight-S048|SYN-midnight-S049|SYN-midnight-S050|SYN-midnight-S051|SYN-midnight-S052|SYN-midnight-S053|SYN-midnight-S054|SYN-midnight-S055|SYN-midnight-S056|SYN-midnight-S057|SYN-midnight-S058|SYN-midnight-S059,600,0,UNCOMMITTED,synthetic
ee82b4a07a499e59e95a,midnight,2025-01-08,2025-01-08T00:00:00-05:00,2025-01-08T09:30:00-05:00,2025-01-08T09:30:00-05:00,tpo_range_occupancy,2025-01-08T00:00:00-05:00,4,0.10,0.40,0.50,42000,21000.00,21000.50,21000.250,24,0.4,0.5000000000000000000000000000,true,60,SYN-midnight-S000|SYN-midnight-S001|SYN-midnight-S002|SYN-midnight-S003|SYN-midnight-S004|SYN-midnight-S005|SYN-midnight-S006|SYN-midnight-S007|SYN-midnight-S008|SYN-midnight-S009|SYN-midnight-S010|SYN-midnight-S011|SYN-midnight-S012|SYN-midnight-S013|SYN-midnight-S014|SYN-midnight-S015|SYN-midnight-S016|SYN-midnight-S017|SYN-midnight-S018|SYN-midnight-S019|SYN-midnight-S020|SYN-midnight-S021|SYN-midnight-S022|SYN-midnight-S023|SYN-midnight-S024|SYN-midnight-S025|SYN-midnight-S026|SYN-midnight-S027|SYN-midnight-S028|SYN-midnight-S029|SYN-midnight-S030|SYN-midnight-S031|SYN-midnight-S032|SYN-midnight-S033|SYN-midnight-S034|SYN-midnight-S035|SYN-midnight-S036|SYN-midnight-S037|SYN-midnight-S038|SYN-midnight-S039|SYN-midnight-S040|SYN-midnight-S041|SYN-midnight-S042|SYN-midnight-S043|SYN-midnight-S044|SYN-midnight-S045|SYN-midnight-S046|SYN-midnight-S047|SYN-midnight-S048|SYN-midnight-S049|SYN-midnight-S050|SYN-midnight-S051|SYN-midnight-S052|SYN-midnight-S053|SYN-midnight-S054|SYN-midnight-S055|SYN-midnight-S056|SYN-midnight-S057|SYN-midnight-S058|SYN-midnight-S059,600,0,UNCOMMITTED,synthetic
ee82b4a07a499e59e95a,midnight,2025-01-08,2025-01-08T00:00:00-05:00,2025-01-08T09:30:00-05:00,2025-01-08T09:30:00-05:00,tpo_range_occupancy,2025-01-08T00:00:00-05:00,4,0.10,0.40,0.50,42001,21000.50,21001.00,21000.750,24,0.4,0.9000000000000000000000000000,false,60,SYN-midnight-S000|SYN-midnight-S001|SYN-midnight-S002|SYN-midnight-S003|SYN-midnight-S004|SYN-midnight-S005|SYN-midnight-S006|SYN-midnight-S007|SYN-midnight-S008|SYN-midnight-S009|SYN-midnight-S010|SYN-midnight-S011|SYN-midnight-S012|SYN-midnight-S013|SYN-midnight-S014|SYN-midnight-S015|SYN-midnight-S016|SYN-midnight-S017|SYN-midnight-S018|SYN-midnight-S019|SYN-midnight-S020|SYN-midnight-S021|SYN-midnight-S022|SYN-midnight-S023|SYN-midnight-S024|SYN-midnight-S025|SYN-midnight-S026|SYN-midnight-S027|SYN-midnight-S028|SYN-midnight-S029|SYN-midnight-S030|SYN-midnight-S031|SYN-midnight-S032|SYN-midnight-S033|SYN-midnight-S034|SYN-midnight-S035|SYN-midnight-S036|SYN-midnight-S037|SYN-midnight-S038|SYN-midnight-S039|SYN-midnight-S040|SYN-midnight-S041|SYN-midnight-S042|SYN-midnight-S043|SYN-midnight-S044|SYN-midnight-S045|SYN-midnight-S046|SYN-midnight-S047|SYN-midnight-S048|SYN-midnight-S049|SYN-midnight-S050|SYN-midnight-S051|SYN-midnight-S052|SYN-midnight-S053|SYN-midnight-S054|SYN-midnight-S055|SYN-midnight-S056|SYN-midnight-S057|SYN-midnight-S058|SYN-midnight-S059,600,0,UNCOMMITTED,synthetic
ee82b4a07a499e59e95a,midnight,2025-01-08,2025-01-08T00:00:00-05:00,2025-01-08T09:30:00-05:00,2025-01-08T09:30:00-05:00,tpo_range_occupancy,2025-01-08T00:00:00-05:00,4,0.10,0.40,0.50,42002,21001.00,21001.50,21001.250,1,0.01666666666666666666666666667,0.9166666666666666666666666667,false,60,SYN-midnight-S000|SYN-midnight-S001|SYN-midnight-S002|SYN-midnight-S003|SYN-midnight-S004|SYN-midnight-S005|SYN-midnight-S006|SYN-midnight-S007|SYN-midnight-S008|SYN-midnight-S009|SYN-midnight-S010|SYN-midnight-S011|SYN-midnight-S012|SYN-midnight-S013|SYN-midnight-S014|SYN-midnight-S015|SYN-midnight-S016|SYN-midnight-S017|SYN-midnight-S018|SYN-midnight-S019|SYN-midnight-S020|SYN-midnight-S021|SYN-midnight-S022|SYN-midnight-S023|SYN-midnight-S024|SYN-midnight-S025|SYN-midnight-S026|SYN-midnight-S027|SYN-midnight-S028|SYN-midnight-S029|SYN-midnight-S030|SYN-midnight-S031|SYN-midnight-S032|SYN-midnight-S033|SYN-midnight-S034|SYN-midnight-S035|SYN-midnight-S036|SYN-midnight-S037|SYN-midnight-S038|SYN-midnight-S039|SYN-midnight-S040|SYN-midnight-S041|SYN-midnight-S042|SYN-midnight-S043|SYN-midnight-S044|SYN-midnight-S045|SYN-midnight-S046|SYN-midnight-S047|SYN-midnight-S048|SYN-midnight-S049|SYN-midnight-S050|SYN-midnight-S051|SYN-midnight-S052|SYN-midnight-S053|SYN-midnight-S054|SYN-midnight-S055|SYN-midnight-S056|SYN-midnight-S057|SYN-midnight-S058|SYN-midnight-S059,600,0,UNCOMMITTED,synthetic
ee82b4a07a499e59e95a,midnight,2025-01-08,2025-01-08T00:00:00-05:00,2025-01-08T09:30:00-05:00,2025-01-08T09:30:00-05:00,tpo_range_occupancy,2025-01-08T00:00:00-05:00,4,0.10,0.40,0.50,42003,21001.50,21002.00,21001.750,1,0.01666666666666666666666666667,0.9333333333333333333333333334,false,60,SYN-midnight-S000|SYN-midnight-S001|SYN-midnight-S002|SYN-midnight-S003|SYN-midnight-S004|SYN-midnight-S005|SYN-midnight-S006|SYN-midnight-S007|SYN-midnight-S008|SYN-midnight-S009|SYN-midnight-S010|SYN-midnight-S011|SYN-midnight-S012|SYN-midnight-S013|SYN-midnight-S014|SYN-midnight-S015|SYN-midnight-S016|SYN-midnight-S017|SYN-midnight-S018|SYN-midnight-S019|SYN-midnight-S020|SYN-midnight-S021|SYN-midnight-S022|SYN-midnight-S023|SYN-midnight-S024|SYN-midnight-S025|SYN-midnight-S026|SYN-midnight-S027|SYN-midnight-S028|SYN-midnight-S029|SYN-midnight-S030|SYN-midnight-S031|SYN-midnight-S032|SYN-midnight-S033|SYN-midnight-S034|SYN-midnight-S035|SYN-midnight-S036|SYN-midnight-S037|SYN-midnight-S038|SYN-midnight-S039|SYN-midnight-S040|SYN-midnight-S041|SYN-midnight-S042|SYN-midnight-S043|SYN-midnight-S044|SYN-midnight-S045|SYN-midnight-S046|SYN-midnight-S047|SYN-midnight-S048|SYN-midnight-S049|SYN-midnight-S050|SYN-midnight-S051|SYN-midnight-S052|SYN-midnight-S053|SYN-midnight-S054|SYN-midnight-S055|SYN-midnight-S056|SYN-midnight-S057|SYN-midnight-S058|SYN-midnight-S059,600,0,UNCOMMITTED,synthetic
ee82b4a07a499e59e95a,midnight,2025-01-08,2025-01-08T00:00:00-05:00,2025-01-08T09:30:00-05:00,2025-01-08T09:30:00-05:00,tpo_range_occupancy,2025-01-08T00:00:00-05:00,4,0.10,0.40,0.50,42004,21002.00,21002.50,21002.250,1,0.01666666666666666666666666667,0.9500000000000000000000000001,false,60,SYN-midnight-S000|SYN-midnight-S001|SYN-midnight-S002|SYN-midnight-S003|SYN-midnight-S004|SYN-midnight-S005|SYN-midnight-S006|SYN-midnight-S007|SYN-midnight-S008|SYN-midnight-S009|SYN-midnight-S010|SYN-midnight-S011|SYN-midnight-S012|SYN-midnight-S013|SYN-midnight-S014|SYN-midnight-S015|SYN-midnight-S016|SYN-midnight-S017|SYN-midnight-S018|SYN-midnight-S019|SYN-midnight-S020|SYN-midnight-S021|SYN-midnight-S022|SYN-midnight-S023|SYN-midnight-S024|SYN-midnight-S025|SYN-midnight-S026|SYN-midnight-S027|SYN-midnight-S028|SYN-midnight-S029|SYN-midnight-S030|SYN-midnight-S031|SYN-midnight-S032|SYN-midnight-S033|SYN-midnight-S034|SYN-midnight-S035|SYN-midnight-S036|SYN-midnight-S037|SYN-midnight-S038|SYN-midnight-S039|SYN-midnight-S040|SYN-midnight-S041|SYN-midnight-S042|SYN-midnight-S043|SYN-midnight-S044|SYN-midnight-S045|SYN-midnight-S046|SYN-midnight-S047|SYN-midnight-S048|SYN-midnight-S049|SYN-midnight-S050|SYN-midnight-S051|SYN-midnight-S052|SYN-midnight-S053|SYN-midnight-S054|SYN-midnight-S055|SYN-midnight-S056|SYN-midnight-S057|SYN-midnight-S058|SYN-midnight-S059,600,0,UNCOMMITTED,synthetic
ee82b4a07a499e59e95a,midnight,2025-01-08,2025-01-08T00:00:00-05:00,2025-01-08T09:30:00-05:00,2025-01-08T09:30:00-05:00,tpo_range_occupancy,2025-01-08T00:00:00-05:00,4,0.10,0.40,0.50,42006,21003.00,21003.50,21003.250,1,0.01666666666666666666666666667,0.9666666666666666666666666668,false,60,SYN-midnight-S000|SYN-midnight-S001|SYN-midnight-S002|SYN-midnight-S003|SYN-midnight-S004|SYN-midnight-S005|SYN-midnight-S006|SYN-midnight-S007|SYN-midnight-S008|SYN-midnight-S009|SYN-midnight-S010|SYN-midnight-S011|SYN-midnight-S012|SYN-midnight-S013|SYN-midnight-S014|SYN-midnight-S015|SYN-midnight-S016|SYN-midnight-S017|SYN-midnight-S018|SYN-midnight-S019|SYN-midnight-S020|SYN-midnight-S021|SYN-midnight-S022|SYN-midnight-S023|SYN-midnight-S024|SYN-midnight-S025|SYN-midnight-S026|SYN-midnight-S027|SYN-midnight-S028|SYN-midnight-S029|SYN-midnight-S030|SYN-midnight-S031|SYN-midnight-S032|SYN-midnight-S033|SYN-midnight-S034|SYN-midnight-S035|SYN-midnight-S036|SYN-midnight-S037|SYN-midnight-S038|SYN-midnight-S039|SYN-midnight-S040|SYN-midnight-S041|SYN-midnight-S042|SYN-midnight-S043|SYN-midnight-S044|SYN-midnight-S045|SYN-midnight-S046|SYN-midnight-S047|SYN-midnight-S048|SYN-midnight-S049|SYN-midnight-S050|SYN-midnight-S051|SYN-midnight-S052|SYN-midnight-S053|SYN-midnight-S054|SYN-midnight-S055|SYN-midnight-S056|SYN-midnight-S057|SYN-midnight-S058|SYN-midnight-S059,600,0,UNCOMMITTED,synthetic
ee82b4a07a499e59e95a,midnight,2025-01-08,2025-01-08T00:00:00-05:00,2025-01-08T09:30:00-05:00,2025-01-08T09:30:00-05:00,tpo_range_occupancy,2025-01-08T00:00:00-05:00,4,0.10,0.40,0.50,42007,21003.50,21004.00,21003.750,1,0.01666666666666666666666666667,0.9833333333333333333333333335,false,60,SYN-midnight-S000|SYN-midnight-S001|SYN-midnight-S002|SYN-midnight-S003|SYN-midnight-S004|SYN-midnight-S005|SYN-midnight-S006|SYN-midnight-S007|SYN-midnight-S008|SYN-midnight-S009|SYN-midnight-S010|SYN-midnight-S011|SYN-midnight-S012|SYN-midnight-S013|SYN-midnight-S014|SYN-midnight-S015|SYN-midnight-S016|SYN-midnight-S017|SYN-midnight-S018|SYN-midnight-S019|SYN-midnight-S020|SYN-midnight-S021|SYN-midnight-S022|SYN-midnight-S023|SYN-midnight-S024|SYN-midnight-S025|SYN-midnight-S026|SYN-midnight-S027|SYN-midnight-S028|SYN-midnight-S029|SYN-midnight-S030|SYN-midnight-S031|SYN-midnight-S032|SYN-midnight-S033|SYN-midnight-S034|SYN-midnight-S035|SYN-midnight-S036|SYN-midnight-S037|SYN-midnight-S038|SYN-midnight-S039|SYN-midnight-S040|SYN-midnight-S041|SYN-midnight-S042|SYN-midnight-S043|SYN-midnight-S044|SYN-midnight-S045|SYN-midnight-S046|SYN-midnight-S047|SYN-midnight-S048|SYN-midnight-S049|SYN-midnight-S050|SYN-midnight-S051|SYN-midnight-S052|SYN-midnight-S053|SYN-midnight-S054|SYN-midnight-S055|SYN-midnight-S056|SYN-midnight-S057|SYN-midnight-S058|SYN-midnight-S059,600,0,UNCOMMITTED,synthetic
ee82b4a07a499e59e95a,midnight,2025-01-08,2025-01-08T00:00:00-05:00,2025-01-08T09:30:00-05:00,2025-01-08T09:30:00-05:00,tpo_range_occupancy,2025-01-08T00:00:00-05:00,4,0.10,0.40,0.50,42008,21004.00,21004.50,21004.250,1,0.01666666666666666666666666667,1.000000000000000000000000000,false,60,SYN-midnight-S000|SYN-midnight-S001|SYN-midnight-S002|SYN-midnight-S003|SYN-midnight-S004|SYN-midnight-S005|SYN-midnight-S006|SYN-midnight-S007|SYN-midnight-S008|SYN-midnight-S009|SYN-midnight-S010|SYN-midnight-S011|SYN-midnight-S012|SYN-midnight-S013|SYN-midnight-S014|SYN-midnight-S015|SYN-midnight-S016|SYN-midnight-S017|SYN-midnight-S018|SYN-midnight-S019|SYN-midnight-S020|SYN-midnight-S021|SYN-midnight-S022|SYN-midnight-S023|SYN-midnight-S024|SYN-midnight-S025|SYN-midnight-S026|SYN-midnight-S027|SYN-midnight-S028|SYN-midnight-S029|SYN-midnight-S030|SYN-midnight-S031|SYN-midnight-S032|SYN-midnight-S033|SYN-midnight-S034|SYN-midnight-S035|SYN-midnight-S036|SYN-midnight-S037|SYN-midnight-S038|SYN-midnight-S039|SYN-midnight-S040|SYN-midnight-S041|SYN-midnight-S042|SYN-midnight-S043|SYN-midnight-S044|SYN-midnight-S045|SYN-midnight-S046|SYN-midnight-S047|SYN-midnight-S048|SYN-midnight-S049|SYN-midnight-S050|SYN-midnight-S051|SYN-midnight-S052|SYN-midnight-S053|SYN-midnight-S054|SYN-midnight-S055|SYN-midnight-S056|SYN-midnight-S057|SYN-midnight-S058|SYN-midnight-S059,600,0,UNCOMMITTED,synthetic
