profile_id,profile_family,source_session_date,source_start,source_end,freeze_time,allocation_method,atr_reference_time,atr_value,bin_ratio,bin_size_raw,bin_size_rounded,bin_index,bin_low,bin_high,bin_center,profile_weight,weight_share,cumulative_weight_share,is_poc,source_bar_count,source_row_ids,source_total_volume,allocated_total_volume,code_sha,data_partition
980f3f365ca0656b66e8,opening_hour_rth,2025-01-08,2025-01-08T09:30:00-05:00,2025-01-08T10:30:00-05:00,2025-01-08T10:30:00-05:00,uniform_bar_volume,2025-01-08T09:30:00-05:00,4,0.10,0.40,0.50,41992,20996.00,20996.50,20996.250,10,0.01666666666666666666666666667,0.01666666666666666666666666667,false,60,SYN-opening_hour_rth-S000|SYN-opening_hour_rth-S001|SYN-opening_hour_rth-S002|SYN-opening_hour_rth-S003|SYN-opening_hour_rth-S004|SYN-opening_hour_rth-S005|SYN-opening_hour_rth-S006|SYN-opening_hour_rth-S007|SYN-opening_hour_rth-S008|SYN-opening_hour_rth-S009|SYN-opening_hour_rth-S010|SYN-opening_hour_rth-S011|SYN-opening_hour_rth-S012|SYN-opening_hour_rth-S013|SYN-opening_hour_rth-S014|SYN-opening_hour_rth-S015|SYN-opening_hour_rth-S016|SYN-opening_hour_rth-S017|SYN-opening_hour_rth-S018|SYN-opening_hour_rth-S019|SYN-opening_hour_rth-S020|SYN-opening_hour_rth-S021|SYN-opening_hour_rth-S022|SYN-opening_hour_rth-S023|SYN-opening_hour_rth-S024|SYN-opening_hour_rth-S025|SYN-opening_hour_rth-S026|SYN-opening_hour_rth-S027|SYN-opening_hour_rth-S028|SYN-opening_hour_rth-S029|SYN-opening_hour_rth-S030|SYN-opening_hour_rth-S031|SYN-opening_hour_rth-S032|SYN-opening_hour_rth-S033|SYN-opening_hour_rth-S034|SYN-opening_hour_rth-S035|SYN-opening_hour_rth-S036|SYN-opening_hour_rth-S037|SYN-opening_hour_rth-S038|SYN-opening_hour_rth-S039|SYN-opening_hour_rth-S040|SYN-opening_hour_rth-S041|SYN-opening_hour_rth-S042|SYN-opening_hour_rth-S043|SYN-opening_hour_rth-S044|SYN-opening_hour_rth-S045|SYN-opening_hour_rth-S046|SYN-opening_hour_rth-S047|SYN-opening_hour_rth-S048|SYN-opening_hour_rth-S049|SYN-opening_hour_rth-S050|SYN-opening_hour_rth-S051|SYN-opening_hour_rth-S052|SYN-opening_hour_rth-S053|SYN-opening_hour_rth-S054|SYN-opening_hour_rth-S055|SYN-opening_hour_rth-S056|SYN-opening_hour_rth-S057|SYN-opening_hour_rth-S058|SYN-opening_hour_rth-S059,600,600,018038824dfabea5e01b4184bbc990206d483bf7,synthetic
980f3f365ca0656b66e8,opening_hour_rth,2025-01-08,2025-01-08T09:30:00-05:00,2025-01-08T10:30:00-05:00,2025-01-08T10:30:00-05:00,uniform_bar_volume,2025-01-08T09:30:00-05:00,4,0.10,0.40,0.50,41993,20996.50,20997.00,20996.750,10,0.01666666666666666666666666667,0.03333333333333333333333333334,false,60,SYN-opening_hour_rth-S000|SYN-opening_hour_rth-S001|SYN-opening_hour_rth-S002|SYN-opening_hour_rth-S003|SYN-opening_hour_rth-S004|SYN-opening_hour_rth-S005|SYN-opening_hour_rth-S006|SYN-opening_hour_rth-S007|SYN-opening_hour_rth-S008|SYN-opening_hour_rth-S009|SYN-opening_hour_rth-S010|SYN-opening_hour_rth-S011|SYN-opening_hour_rth-S012|SYN-opening_hour_rth-S013|SYN-opening_hour_rth-S014|SYN-opening_hour_rth-S015|SYN-opening_hour_rth-S016|SYN-opening_hour_rth-S017|SYN-opening_hour_rth-S018|SYN-opening_hour_rth-S019|SYN-opening_hour_rth-S020|SYN-opening_hour_rth-S021|SYN-opening_hour_rth-S022|SYN-opening_hour_rth-S023|SYN-opening_hour_rth-S024|SYN-opening_hour_rth-S025|SYN-opening_hour_rth-S026|SYN-opening_hour_rth-S027|SYN-opening_hour_rth-S028|SYN-opening_hour_rth-S029|SYN-opening_hour_rth-S030|SYN-opening_hour_rth-S031|SYN-opening_hour_rth-S032|SYN-opening_hour_rth-S033|SYN-opening_hour_rth-S034|SYN-opening_hour_rth-S035|SYN-opening_hour_rth-S036|SYN-opening_hour_rth-S037|SYN-opening_hour_rth-S038|SYN-opening_hour_rth-S039|SYN-opening_hour_rth-S040|SYN-opening_hour_rth-S041|SYN-opening_hour_rth-S042|SYN-opening_hour_rth-S043|SYN-opening_hour_rth-S044|SYN-opening_hour_rth-S045|SYN-opening_hour_rth-S046|SYN-opening_hour_rth-S047|SYN-opening_hour_rth-S048|SYN-opening_hour_rth-S049|SYN-opening_hour_rth-S050|SYN-opening_hour_rth-S051|SYN-opening_hour_rth-S052|SYN-opening_hour_rth-S053|SYN-opening_hour_rth-S054|SYN-opening_hour_rth-S055|SYN-opening_hour_rth-S056|SYN-opening_hour_rth-S057|SYN-opening_hour_rth-S058|SYN-opening_hour_rth-S059,600,600,018038824dfabea5e01b4184bbc990206d483bf7,synthetic
980f3f365ca0656b66e8,opening_hour_rth,2025-01-08,2025-01-08T09:30:00-05:00,2025-01-08T10:30:00-05:00,2025-01-08T10:30:00-05:00,uniform_bar_volume,2025-01-08T09:30:00-05:00,4,0.10,0.40,0.50,41994,20997.00,20997.50,20997.250,10,0.01666666666666666666666666667,0.05000000000000000000000000001,false,60,SYN-opening_hour_rth-S000|SYN-opening_hour_rth-S001|SYN-opening_hour_rth-S002|SYN-opening_hour_rth-S003|SYN-opening_hour_rth-S004|SYN-opening_hour_rth-S005|SYN-opening_hour_rth-S006|SYN-opening_hour_rth-S007|SYN-opening_hour_rth-S008|SYN-opening_hour_rth-S009|SYN-opening_hour_rth-S010|SYN-opening_hour_rth-S011|SYN-opening_hour_rth-S012|SYN-opening_hour_rth-S013|SYN-opening_hour_rth-S014|SYN-opening_hour_rth-S015|SYN-opening_hour_rth-S016|SYN-opening_hour_rth-S017|SYN-opening_hour_rth-S018|SYN-opening_hour_rth-S019|SYN-opening_hour_rth-S020|SYN-opening_hour_rth-S021|SYN-opening_hour_rth-S022|SYN-opening_hour_rth-S023|SYN-opening_hour_rth-S024|SYN-opening_hour_rth-S025|SYN-opening_hour_rth-S026|SYN-opening_hour_rth-S027|SYN-opening_hour_rth-S028|SYN-opening_hour_rth-S029|SYN-opening_hour_rth-S030|SYN-opening_hour_rth-S031|SYN-opening_hour_rth-S032|SYN-opening_hour_rth-S033|SYN-opening_hour_rth-S034|SYN-opening_hour_rth-S035|SYN-opening_hour_rth-S036|SYN-opening_hour_rth-S037|SYN-opening_hour_rth-S038|SYN-opening_hour_rth-S039|SYN-opening_hour_rth-S040|SYN-opening_hour_rth-S041|SYN-opening_hour_rth-S042|SYN-opening_hour_rth-S043|SYN-opening_hour_rth-S044|SYN-opening_hour_rth-S045|SYN-opening_hour_rth-S046|SYN-opening_hour_rth-S047|SYN-opening_hour_rth-S048|SYN-opening_hour_rth-S049|SYN-opening_hour_rth-S050|SYN-opening_hour_rth-S051|SYN-opening_hour_rth-S052|SYN-opening_hour_rth-S053|SYN-opening_hour_rth-S054|SYN-opening_hour_rth-S055|SYN-opening_hour_rth-S056|SYN-opening_hour_rth-S057|SYN-opening_hour_rth-S058|SYN-opening_hour_rth-S059,600,600,018038824dfabea5e01b4184bbc990206d483bf7,synthetic
980f3f365ca0656b66e8,opening_hour_rth,2025-01-08,2025-01-08T09:30:00-05:00,2025-01-08T10:30:00-05:00,2025-01-08T10:30:00-05:00,uniform_bar_volume,2025-01-08T09:30:00-05:00,4,0.10,0.40,0.50,41996,20998.00,20998.50,20998.250,10,0.01666666666666666666666666667,0.06666666666666666666666666668,false,60,SYN-opening_hour_rth-S000|SYN-opening_hour_rth-S001|SYN-opening_hour_rth-S002|SYN-opening_hour_rth-S003|SYN-opening_hour_rth-S004|SYN-opening_hour_rth-S005|SYN-opening_hour_rth-S006|SYN-opening_hour_rth-S007|SYN-opening_hour_rth-S008|SYN-opening_hour_rth-S009|SYN-opening_hour_rth-S010|SYN-opening_hour_rth-S011|SYN-opening_hour_rth-S012|SYN-opening_hour_rth-S013|SYN-opening_hour_rth-S014|SYN-opening_hour_rth-S015|SYN-opening_hour_rth-S016|SYN-opening_hour_rth-S017|SYN-opening_hour_rth-S018|SYN-opening_hour_rth-S019|SYN-opening_hour_rth-S020|SYN-opening_hour_rth-S021|SYN-opening_hour_rth-S022|SYN-opening_hour_rth-S023|SYN-opening_hour_rth-S024|SYN-opening_hour_rth-S025|SYN-opening_hour_rth-S026|SYN-opening_hour_rth-S027|SYN-opening_hour_rth-S028|SYN-opening_hour_rth-S029|SYN-opening_hour_rth-S030|SYN-opening_hour_rth-S031|SYN-opening_hour_rth-S032|SYN-opening_hour_rth-S033|SYN-opening_hour_rth-S034|SYN-opening_hour_rth-S035|SYN-opening_hour_rth-S036|SYN-opening_hour_rth-S037|SYN-opening_hour_rth-S038|SYN-opening_hour_rth-S039|SYN-opening_hour_rth-S040|SYN-opening_hour_rth-S041|SYN-opening_hour_rth-S042|SYN-opening_hour_rth-S043|SYN-opening_hour_rth-S044|SYN-opening_hour_rth-S045|SYN-opening_hour_rth-S046|SYN-opening_hour_rth-S047|SYN-opening_hour_rth-S048|SYN-opening_hour_rth-S049|SYN-opening_hour_rth-S050|SYN-opening_hour_rth-S051|SYN-opening_hour_rth-S052|SYN-opening_hour_rth-S053|SYN-opening_hour_rth-S054|SYN-opening_hour_rth-S055|SYN-opening_hour_rth-S056|SYN-opening_hour_rth-S057|SYN-opening_hour_rth-S058|SYN-opening_hour_rth-S059,600,600,018038824dfabea5e01b4184bbc990206d483bf7,synthetic
980f3f365ca0656b66e8,opening_hour_rth,2025-01-08,2025-01-08T09:30:00-05:00,2025-01-08T10:30:00-05:00,2025-01-08T10:30:00-05:00,uniform_bar_volume,2025-01-08T09:30:00-05:00,4,0.10,0.40,0.50,41997,20998.50,20999.00,20998.750,10,0.01666666666666666666666666667,0.08333333333333333333333333335,false,60,SYN-opening_hour_rth-S000|SYN-opening_hour_rth-S001|SYN-opening_hour_rth-S002|SYN-opening_hour_rth-S003|SYN-opening_hour_rth-S004|SYN-opening_hour_rth-S005|SYN-opening_hour_rth-S006|SYN-opening_hour_rth-S007|SYN-opening_hour_rth-S008|SYN-opening_hour_rth-S009|SYN-opening_hour_rth-S010|SYN-opening_hour_rth-S011|SYN-opening_hour_rth-S012|SYN-opening_hour_rth-S013|SYN-opening_hour_rth-S014|SYN-opening_hour_rth-S015|SYN-opening_hour_rth-S016|SYN-opening_hour_rth-S017|SYN-opening_hour_rth-S018|SYN-opening_hour_rth-S019|SYN-opening_hour_rth-S020|SYN-opening_hour_rth-S021|SYN-opening_hour_rth-S022|SYN-opening_hour_rth-S023|SYN-opening_hour_rth-S024|SYN-opening_hour_rth-S025|SYN-opening_hour_rth-S026|SYN-opening_hour_rth-S027|SYN-opening_hour_rth-S028|SYN-opening_hour_rth-S029|SYN-opening_hour_rth-S030|SYN-opening_hour_rth-S031|SYN-opening_hour_rth-S032|SYN-opening_hour_rth-S033|SYN-opening_hour_rth-S034|SYN-opening_hour_rth-S035|SYN-opening_hour_rth-S036|SYN-opening_hour_rth-S037|SYN-opening_hour_rth-S038|SYN-opening_hour_rth-S039|SYN-opening_hour_rth-S040|SYN-opening_hour_rth-S041|SYN-opening_hour_rth-S042|SYN-opening_hour_rth-S043|SYN-opening_hour_rth-S044|SYN-opening_hour_rth-S045|SYN-opening_hour_rth-S046|SYN-opening_hour_rth-S047|SYN-opening_hour_rth-S048|SYN-opening_hour_rth-S049|SYN-opening_hour_rth-S050|SYN-opening_hour_rth-S051|SYN-opening_hour_rth-S052|SYN-opening_hour_rth-S053|SYN-opening_hour_rth-S054|SYN-opening_hour_rth-S055|SYN-opening_hour_rth-S056|SYN-opening_hour_rth-S057|SYN-opening_hour_rth-S058|SYN-opening_hour_rth-S059,600,600,018038824dfabea5e01b4184bbc990206d483bf7,synthetic
980f3f365ca0656b66e8,opening_hour_rth,2025-01-08,2025-01-08T09:30:00-05:00,2025-01-08T10:30:00-05:00,2025-01-08T10:30:00-05:00,uniform_bar_volume,2025-01-08T09:30:00-05:00,4,0.10,0.40,0.50,41998,20999.00,20999.50,20999.250,10,0.01666666666666666666666666667,0.1000000000000000000000000000,false,60,SYN-opening_hour_rth-S000|SYN-opening_hour_rth-S001|SYN-opening_hour_rth-S002|SYN-opening_hour_rth-S003|SYN-opening_hour_rth-S004|SYN-opening_hour_rth-S005|SYN-opening_hour_rth-S006|SYN-opening_hour_rth-S007|SYN-opening_hour_rth-S008|SYN-opening_hour_rth-S009|SYN-opening_hour_rth-S010|SYN-opening_hour_rth-S011|SYN-opening_hour_rth-S012|SYN-opening_hour_rth-S013|SYN-opening_hour_rth-S014|SYN-opening_hour_rth-S015|SYN-opening_hour_rth-S016|SYN-opening_hour_rth-S017|SYN-opening_hour_rth-S018|SYN-opening_hour_rth-S019|SYN-opening_hour_rth-S020|SYN-opening_hour_rth-S021|SYN-opening_hour_rth-S022|SYN-opening_hour_rth-S023|SYN-opening_hour_rth-S024|SYN-opening_hour_rth-S025|SYN-opening_hour_rth-S026|SYN-opening_hour_rth-S027|SYN-opening_hour_rth-S028|SYN-opening_hour_rth-S029|SYN-opening_hour_rth-S030|SYN-opening_hour_rth-S031|SYN-opening_hour_rth-S032|SYN-opening_hour_rth-S033|SYN-opening_hour_rth-S034|SYN-opening_hour_rth-S035|SYN-opening_hour_rth-S036|SYN-opening_hour_rth-S037|SYN-opening_hour_rth-S038|SYN-opening_hour_rth-S039|SYN-opening_hour_rth-S040|SYN-opening_hour_rth-S041|SYN-opening_hour_rth-S042|SYN-opening_hour_rth-S043|SYN-opening_hour_rth-S044|SYN-opening_hour_rth-S045|SYN-opening_hour_rth-S046|SYN-opening_hour_rth-S047|SYN-opening_hour_rth-S048|SYN-opening_hour_rth-S049|SYN-opening_hour_rth-S050|SYN-opening_hour_rth-S051|SYN-opening_hour_rth-S052|SYN-opening_hour_rth-S053|SYN-opening_hour_rth-S054|SYN-opening_hour_rth-S055|SYN-opening_hour_rth-S056|SYN-opening_hour_rth-S057|SYN-opening_hour_rth-S058|SYN-opening_hour_rth-S059,600,600,018038824dfabea5e01b4184bbc990206d483bf7,synthetic
980f3f365ca0656b66e8,opening_hour_rth,2025-01-08,2025-01-08T09:30:00-05:00,2025-01-08T10:30:00-05:00,2025-01-08T10:30:00-05:00,uniform_bar_volume,2025-01-08T09:30:00-05:00,4,0.10,0.40,0.50,42000,21000.00,21000.50,21000.250,200,0.3333333333333333333333333333,0.4333333333333333333333333333,true,60,SYN-opening_hour_rth-S000|SYN-opening_hour_rth-S001|SYN-opening_hour_rth-S002|SYN-opening_hour_rth-S003|SYN-opening_hour_rth-S004|SYN-opening_hour_rth-S005|SYN-opening_hour_rth-S006|SYN-opening_hour_rth-S007|SYN-opening_hour_rth-S008|SYN-opening_hour_rth-S009|SYN-opening_hour_rth-S010|SYN-opening_hour_rth-S011|SYN-opening_hour_rth-S012|SYN-opening_hour_rth-S013|SYN-opening_hour_rth-S014|SYN-opening_hour_rth-S015|SYN-opening_hour_rth-S016|SYN-opening_hour_rth-S017|SYN-opening_hour_rth-S018|SYN-opening_hour_rth-S019|SYN-opening_hour_rth-S020|SYN-opening_hour_rth-S021|SYN-opening_hour_rth-S022|SYN-opening_hour_rth-S023|SYN-opening_hour_rth-S024|SYN-opening_hour_rth-S025|SYN-opening_hour_rth-S026|SYN-opening_hour_rth-S027|SYN-opening_hour_rth-S028|SYN-opening_hour_rth-S029|SYN-opening_hour_rth-S030|SYN-opening_hour_rth-S031|SYN-opening_hour_rth-S032|SYN-opening_hour_rth-S033|SYN-opening_hour_rth-S034|SYN-opening_hour_rth-S035|SYN-opening_hour_rth-S036|SYN-opening_hour_rth-S037|SYN-opening_hour_rth-S038|SYN-opening_hour_rth-S039|SYN-opening_hour_rth-S040|SYN-opening_hour_rth-S041|SYN-opening_hour_rth-S042|SYN-opening_hour_rth-S043|SYN-opening_hour_rth-S044|SYN-opening_hour_rth-S045|SYN-opening_hour_rth-S046|SYN-opening_hour_rth-S047|SYN-opening_hour_rth-S048|SYN-opening_hour_rth-S049|SYN-opening_hour_rth-S050|SYN-opening_hour_rth-S051|SYN-opening_hour_rth-S052|SYN-opening_hour_rth-S053|SYN-opening_hour_rth-S054|SYN-opening_hour_rth-S055|SYN-opening_hour_rth-S056|SYN-opening_hour_rth-S057|SYN-opening_hour_rth-S058|SYN-opening_hour_rth-S059,600,600,018038824dfabea5e01b4184bbc990206d483bf7,synthetic
980f3f365ca0656b66e8,opening_hour_rth,2025-01-08,2025-01-08T09:30:00-05:00,2025-01-08T10:30:00-05:00,2025-01-08T10:30:00-05:00,uniform_bar_volume,2025-01-08T09:30:00-05:00,4,0.10,0.40,0.50,42001,21000.50,21001.00,21000.750,100,0.1666666666666666666666666667,0.6000000000000000000000000000,false,60,SYN-opening_hour_rth-S000|SYN-opening_hour_rth-S001|SYN-opening_hour_rth-S002|SYN-opening_hour_rth-S003|SYN-opening_hour_rth-S004|SYN-opening_hour_rth-S005|SYN-opening_hour_rth-S006|SYN-opening_hour_rth-S007|SYN-opening_hour_rth-S008|SYN-opening_hour_rth-S009|SYN-opening_hour_rth-S010|SYN-opening_hour_rth-S011|SYN-opening_hour_rth-S012|SYN-opening_hour_rth-S013|SYN-opening_hour_rth-S014|SYN-opening_hour_rth-S015|SYN-opening_hour_rth-S016|SYN-opening_hour_rth-S017|SYN-opening_hour_rth-S018|SYN-opening_hour_rth-S019|SYN-opening_hour_rth-S020|SYN-opening_hour_rth-S021|SYN-opening_hour_rth-S022|SYN-opening_hour_rth-S023|SYN-opening_hour_rth-S024|SYN-opening_hour_rth-S025|SYN-opening_hour_rth-S026|SYN-opening_hour_rth-S027|SYN-opening_hour_rth-S028|SYN-opening_hour_rth-S029|SYN-opening_hour_rth-S030|SYN-opening_hour_rth-S031|SYN-opening_hour_rth-S032|SYN-opening_hour_rth-S033|SYN-opening_hour_rth-S034|SYN-opening_hour_rth-S035|SYN-opening_hour_rth-S036|SYN-opening_hour_rth-S037|SYN-opening_hour_rth-S038|SYN-opening_hour_rth-S039|SYN-opening_hour_rth-S040|SYN-opening_hour_rth-S041|SYN-opening_hour_rth-S042|SYN-opening_hour_rth-S043|SYN-opening_hour_rth-S044|SYN-opening_hour_rth-S045|SYN-opening_hour_rth-S046|SYN-opening_hour_rth-S047|SYN-opening_hour_rth-S048|SYN-opening_hour_rth-S049|SYN-opening_hour_rth-S050|SYN-opening_hour_rth-S051|SYN-opening_hour_rth-S052|SYN-opening_hour_rth-S053|SYN-opening_hour_rth-S054|SYN-opening_hour_rth-S055|SYN-opening_hour_rth-S056|SYN-opening_hour_rth-S057|SYN-opening_hour_rth-S058|SYN-opening_hour_rth-S059,600,600,018038824dfabea5e01b4184bbc990206d483bf7,synthetic
980f3f365ca0656b66e8,opening_hour_rth,2025-01-08,2025-01-08T09:30:00-05:00,2025-01-08T10:30:00-05:00,2025-01-08T10:30:00-05:00,uniform_bar_volume,2025-01-08T09:30:00-05:00,4,0.10,0.40,0.50,42002,21001.00,21001.50,21001.250,190,0.3166666666666666666666666667,0.9166666666666666666666666667,false,60,SYN-opening_hour_rth-S000|SYN-opening_hour_rth-S001|SYN-opening_hour_rth-S002|SYN-opening_hour_rth-S003|SYN-opening_hour_rth-S004|SYN-opening_hour_rth-S005|SYN-opening_hour_rth-S006|SYN-opening_hour_rth-S007|SYN-opening_hour_rth-S008|SYN-opening_hour_rth-S009|SYN-opening_hour_rth-S010|SYN-opening_hour_rth-S011|SYN-opening_hour_rth-S012|SYN-opening_hour_rth-S013|SYN-opening_hour_rth-S014|SYN-opening_hour_rth-S015|SYN-opening_hour_rth-S016|SYN-opening_hour_rth-S017|SYN-opening_hour_rth-S018|SYN-opening_hour_rth-S019|SYN-opening_hour_rth-S020|SYN-opening_hour_rth-S021|SYN-opening_hour_rth-S022|SYN-opening_hour_rth-S023|SYN-opening_hour_rth-S024|SYN-opening_hour_rth-S025|SYN-opening_hour_rth-S026|SYN-opening_hour_rth-S027|SYN-opening_hour_rth-S028|SYN-opening_hour_rth-S029|SYN-opening_hour_rth-S030|SYN-opening_hour_rth-S031|SYN-opening_hour_rth-S032|SYN-opening_hour_rth-S033|SYN-opening_hour_rth-S034|SYN-opening_hour_rth-S035|SYN-opening_hour_rth-S036|SYN-opening_hour_rth-S037|SYN-opening_hour_rth-S038|SYN-opening_hour_rth-S039|SYN-opening_hour_rth-S040|SYN-opening_hour_rth-S041|SYN-opening_hour_rth-S042|SYN-opening_hour_rth-S043|SYN-opening_hour_rth-S044|SYN-opening_hour_rth-S045|SYN-opening_hour_rth-S046|SYN-opening_hour_rth-S047|SYN-opening_hour_rth-S048|SYN-opening_hour_rth-S049|SYN-opening_hour_rth-S050|SYN-opening_hour_rth-S051|SYN-opening_hour_rth-S052|SYN-opening_hour_rth-S053|SYN-opening_hour_rth-S054|SYN-opening_hour_rth-S055|SYN-opening_hour_rth-S056|SYN-opening_hour_rth-S057|SYN-opening_hour_rth-S058|SYN-opening_hour_rth-S059,600,600,018038824dfabea5e01b4184bbc990206d483bf7,synthetic
980f3f365ca0656b66e8,opening_hour_rth,2025-01-08,2025-01-08T09:30:00-05:00,2025-01-08T10:30:00-05:00,2025-01-08T10:30:00-05:00,uniform_bar_volume,2025-01-08T09:30:00-05:00,4,0.10,0.40,0.50,42003,21001.50,21002.00,21001.750,10,0.01666666666666666666666666667,0.9333333333333333333333333334,false,60,SYN-opening_hour_rth-S000|SYN-opening_hour_rth-S001|SYN-opening_hour_rth-S002|SYN-opening_hour_rth-S003|SYN-opening_hour_rth-S004|SYN-opening_hour_rth-S005|SYN-opening_hour_rth-S006|SYN-opening_hour_rth-S007|SYN-opening_hour_rth-S008|SYN-opening_hour_rth-S009|SYN-opening_hour_rth-S010|SYN-opening_hour_rth-S011|SYN-opening_hour_rth-S012|SYN-opening_hour_rth-S013|SYN-opening_hour_rth-S014|SYN-opening_hour_rth-S015|SYN-opening_hour_rth-S016|SYN-opening_hour_rth-S017|SYN-opening_hour_rth-S018|SYN-opening_hour_rth-S019|SYN-opening_hour_rth-S020|SYN-opening_hour_rth-S021|SYN-opening_hour_rth-S022|SYN-opening_hour_rth-S023|SYN-opening_hour_rth-S024|SYN-opening_hour_rth-S025|SYN-opening_hour_rth-S026|SYN-opening_hour_rth-S027|SYN-opening_hour_rth-S028|SYN-opening_hour_rth-S029|SYN-opening_hour_rth-S030|SYN-opening_hour_rth-S031|SYN-opening_hour_rth-S032|SYN-opening_hour_rth-S033|SYN-opening_hour_rth-S034|SYN-opening_hour_rth-S035|SYN-opening_hour_rth-S036|SYN-opening_hour_rth-S037|SYN-opening_hour_rth-S038|SYN-opening_hour_rth-S039|SYN-opening_hour_rth-S040|SYN-opening_hour_rth-S041|SYN-opening_hour_rth-S042|SYN-opening_hour_rth-S043|SYN-opening_hour_rth-S044|SYN-opening_hour_rth-S045|SYN-opening_hour_rth-S046|SYN-opening_hour_rth-S047|SYN-opening_hour_rth-S048|SYN-opening_hour_rth-S049|SYN-opening_hour_rth-S050|SYN-opening_hour_rth-S051|SYN-opening_hour_rth-S052|SYN-opening_hour_rth-S053|SYN-opening_hour_rth-S054|SYN-opening_hour_rth-S055|SYN-opening_hour_rth-S056|SYN-opening_hour_rth-S057|SYN-opening_hour_rth-S058|SYN-opening_hour_rth-S059,600,600,018038824dfabea5e01b4184bbc990206d483bf7,synthetic
